id    ,title_deal                                                                                                                      ,title_desc                                                                                                                                                                                                                                                  ,title_city                                                                           ,deal_id,partner_id,gpslat           ,gpslong
80671 ,"Profesionálny a účinný collagen pre pleť v ampulkách"                                                                          ,"Špeciálna kolagénová kúra pre domáce použitie na výrazné zlepšenie pleti a boj proti vráskam len za 13,90 €. Vrátane poštovného."                                                                                                                          ,Slovensko                                                                            ,80671  ,1221      ,48.577089        ,19.126709
81883 ,"Profesionálny a účinný collagen pre pleť v ampulkách"                                                                          ,"Špeciálna kolagénová kúra pre domáce použitie na výrazné zlepšenie pleti a boj proti vráskam len za 13,90 €. Vrátane poštovného."                                                                                                                          ,Slovensko                                                                            ,81883  ,1221      ,48.577089        ,19.126709
82159 ,"Ošetrenie pleti ""Sklená tvár"""                                                                                               ,"Zoznámte sa s vašou novou pleťou - pevnou a extra čistou s dlhodobým efektom. Vďaka prístrojovému peelingu s profesionálnym skleným tekutým peelingom bude pleť žiariť čistotou, pevnosťou, hebkosťou."                                                    ,Zvolen                                                                               ,82159  ,1221      ,48.577089        ,19.126709
50221 ,"Pobyt v Prahe v exkluzívnom 4* hoteli"                                                                                         ,"Krásy Prahy a pobyt v exkluzívnom 4* hoteli už od 100 €. Tri dni vo dvojici v modernej obchodnej štvrti Anděl, ktorá susedí s historickým centrom mesta so zľavou 40%."                                                                                    ,Praha                                                                                ,50221  ,1367      ,50.053612        ,14.492969
54023 ,"Pobyt v Prahe v exkluzívnom 4* hoteli"                                                                                         ,"Užite si krásnu Prahu v exkluzívnom 4* hoteli už od 100 €. Tri dni vo dvojici v modernej obchodnej štvrti Anděl, ktorá susedí s historickým centrom mesta so zľavou 40%."                                                                                  ,Praha                                                                                ,54023  ,1367      ,50.053612        ,14.492969
59019 ,"Pobyt v Prahe v exkluzívnom 4* hoteli"                                                                                         ,"Užite si krásnu Prahu v exkluzívnom 4* hoteli už od 100 €. Tri dni vo dvojici v modernej obchodnej štvrti Anděl, ktorá susedí s historickým centrom mesta so zľavou 40%."                                                                                  ,Praha                                                                                ,59019  ,1367      ,50.053612        ,14.492969
80347 ,"Ubytovanie v pražských hoteloch"                                                                                               ,"Vyberte si svoj hotel spomedzi desiatok hotelov zoradených v piatich cenových triedach. Pokiaľ ste nenašli vhodný termín na pobyt v Prahe v našej inej ponuke, tu ho isto nájdete. Trojdňové pobyty v stovežatej do konca roka už od 75 €."                ,"Česko - Praha"                                                                      ,80347  ,1367      ,50.053612        ,14.492969
61764 ,"Celodenný Skipass pre 1 osobu v Ski Makov"                                                                                     ,"Poriadna lyžovačka na Kysuciach. Celodenný Skipass pre jednu osobu v obľúbenom lyžiarskom stredisku SKI MAKOV len za 5,99€."                                                                                                                               ,Kysuce                                                                               ,61764  ,4183      ,49.369905        ,18.480509
60345 ,x                                                                                                                               ,x                                                                                                                                                                                                                                                           ,Slovensko                                                                            ,60345  ,4203      ,48.304791        ,18.083706
66863 ,x                                                                                                                               ,x                                                                                                                                                                                                                                                           ,Slovensko                                                                            ,66863  ,4203      ,48.304791        ,18.083706
66873 ,","                                                                                                                             ,","                                                                                                                                                                                                                                                         ,Slovensko                                                                            ,66873  ,4203      ,48.304791        ,18.083706
67297 ,"Výstava orchideí vo Viedni a návšteva Klosterneuburgu"                                                                         ,"Zájazd na najväčšiu výstavu orchideí v Rakúsku len za 17,90€. Strávte krásny deň v spoločnosti nádherných kvetov, lahodného vína a objavte skvosty Klosterneuburgu."                                                                                       ,Rakúsko                                                                              ,67297  ,4203      ,48.304791        ,18.083706
69503 ,"Svetoznáma výstava kvetov v Holandsku s návštevou Amsterdamu"                                                                  ,"Krajina tulipánov, veterné mlyny, syry, typické klopkajúce dreváky, nádherné záplavy kvetov na výstave Keukenhof a večerná plavba Amsterdamom. Nezabudnuteľný kvetový zážitok s návštevou Amsterdamu len za 139 €."                                        ,Holandsko                                                                            ,69503  ,4203      ,48.304791        ,18.083706
73193 ,"Dvojdňový poznávací zájazd na Bavorské zámky"                                                                                  ,"Zažite rozprávku na vlastnej koži a prežite víkend plný nádherných zámkov. Čarovná alpská príroda, Bavorské zámky, zaujímavý životný príbeh kráľa Ludwiga II, ubytovanie a raňajky v hoteli - to všetko počas dvoch dní len za 119 €."                     ,Nemecko                                                                              ,73193  ,4203      ,48.304791        ,18.083706
73953 ,"Víkend v Salzburgu s plavbou po jazere Wolfgangsee"                                                                            ,"Nezabudnuteľný víkend v Salzburgu s návštevou romantického Hallstattu, krásnych Mirabellinych záhrad, zámku Hellbrun, vyvezenie sa lanovkou na pevnosť Hohensalzburg a ochutnávkou obľúbených čokoládových pochúťok - Mozartových gúľ len za 99 €."        ,"Rakúsko - Salzburg"                                                                 ,73953  ,4203      ,48.304791        ,18.083706
74599 ,"Víkend v Salzburgu s plavbou po jazere Wolfgangsee"                                                                            ,"Nezabudnuteľný víkend v Salzburgu s návštevou romantického Hallstattu, krásnych Mirabellinych záhrad, zámku Hellbrun, vyvezenie sa lanovkou na pevnosť Hohensalzburg a ochutnávkou obľúbených čokoládových pochúťok - Mozartových gúľ len za 99 €."        ,"Rakúsko - Salzburg"                                                                 ,74599  ,4203      ,48.304791        ,18.083706
75195 ,"5-dňový zájazd do Ríma"                                                                                                        ,"Prázdniny v Ríme alebo večné mesto, najmenší štát sveta Vatikán a oddych pri mori."                                                                                                                                                                        ,"Taliansko - Rím"                                                                    ,75195  ,4203      ,48.304791        ,18.083706
76115 ,"5-dňový zájazd do Ríma"                                                                                                        ,"Prázdniny v Ríme alebo večné mesto, najmenší štát sveta Vatikán a oddych pri mori."                                                                                                                                                                        ,"Taliansko - Rím"                                                                    ,76115  ,4203      ,48.304791        ,18.083706
76443 ,"4 zájazdy do Talianska"                                                                                                        ,"Benátky, Kampania - ostrov Capri, Neapol, sopka Vezuv, kúpanie v Lido di Jesolo. Vyberte si zo 4 rôznych zájazdov do slnečného Talianska."                                                                                                                 ,Taliansko                                                                            ,76443  ,4203      ,48.304791        ,18.083706
82103 ,"Víkend na Palmovej riviére"                                                                                                    ,"Slnko, more, palmy a piesočnaté pláže - to všetko Vás čaká na svetoznámej Palmovej riviére v Taliansku. Neváhajte a zažite perfektný víkend plný relaxu a zábavy s exotickou atmosférou."                                                                  ,Taliansko                                                                            ,82103  ,4203      ,48.304791        ,18.083706
85129 ,"4 zájazdy do Talianska"                                                                                                        ,"Benátky, Kampania - ostrov Capri, Neapol, sopka Vezuv, kúpanie v Lido di Jesolo. Vyberte si zo 4 rôznych zájazdov do slnečného Talianska."                                                                                                                 ,Taliansko                                                                            ,85129  ,4203      ,48.304791        ,18.083706
89473 ,"Zájazd do Benátok alebo do južného Talianska"                                                                                  ,"Taliansko 3x inak. Vyberte si zájazd, ktorý vyhovuje práve vám. 3 dňový zájazd do Benátok a k moru, 4 dňový víkend pri mori s výletom do Benátok alebo 6 dňový zájazd do južného Talianska - Neapol, Capri a termálny ostrov Ischia."                      ,Taliansko                                                                            ,89473  ,4203      ,48.304791        ,18.083706
90447 ,"Zájazd do Benátok alebo do južného Talianska"                                                                                  ,"Taliansko 3x inak. Vyberte si zájazd, ktorý vyhovuje práve vám. 3 dňový zájazd do Benátok a k moru, 4 dňový víkend pri mori s výletom do Benátok alebo 6 dňový zájazd do južného Talianska - Neapol, Capri a termálny ostrov Ischia."                      ,Taliansko                                                                            ,90447  ,4203      ,48.304791        ,18.083706
91251 ,"Zájazd na pestrofarebnú Ligúrsku riviéru"                                                                                      ,"""Botanická záhrada"" domov na skalách - ligúrska riviéra je pestrá zmes farieb, vôní a chutí. Janov, Portofino, San Remo a Cinque terre sú miesta neprenosné fotkami, nakoľko dráždia hneď niekoľko zmyslov súčasne. Zájazd v termíne 24.9. - 28.9.2014." ,"Taliansko - Ligúrska riviéra"                                                       ,91251  ,4203      ,48.304791        ,18.083706
100699,"Vianočný Innsbruck a magický svet krištáľov"                                                                                   ,NULL                                                                                                                                                                                                                                                        ,Rakúsko                                                                              ,100699 ,4203      ,48.304791        ,18.083706
74463 ,"Odšťavovač Pro V Juicer"                                                                                                       ,"Milujete čerstvú šťavu z pomaranča, hrozna, kiwi, melóna alebo iného ovocia? S odšťavovačom Pro V Juicer odšťavíte všetky druhy ovocia behom pár minút. Ak ste viac zeleninový typ, pre Pro V Juicer nie je žiadny problém odšťaviť aj akúkoľvek zeleninu.",Slovensko                                                                            ,74463  ,4209      ,48.998454        ,21.240301
75299 ,"Odšťavovač Pro V Juicer"                                                                                                       ,"Milujete čerstvú šťavu z pomaranča, hrozna, kiwi, melóna alebo iného ovocia? S odšťavovačom Pro V Juicer odšťavíte všetky druhy ovocia behom pár minút. Ak ste viac zeleninový typ, pre Pro V Juicer nie je žiadny problém odšťaviť aj akúkoľvek zeleninu.",e-shop                                                                               ,75299  ,4209      ,48.998454        ,21.240301
67299 ,"Pečené prasiatko na vašu oslavu"                                                                                               ,"Zariaďte si nezabudnuteľnú oslavu, firemné stretnutie či garden party profesionálnym cateringom jednoducho kdekoľvek. Pečené prasiatko pre cca 25 až 30 osôb za polovičnú cenu 120 €."                                                                     ,Slovensko                                                                            ,67299  ,4213      ,48.271719        ,17.250623
72707 ,"Pečené prasiatko na vašu oslavu"                                                                                               ,"Zariaďte si nezabudnuteľnú oslavu, firemné stretnutie či garden party profesionálnym cateringom jednoducho kdekoľvek. Pečené prasiatko pre cca 25 až 30 osôb za polovičnú cenu 120 €."                                                                     ,Slovensko                                                                            ,72707  ,4213      ,48.271719        ,17.250623
80463 ,"Pečené prasiatko na vašu oslavu"                                                                                               ,"Zariaďte si nezabudnuteľnú oslavu, firemné stretnutie či garden party profesionálnym cateringom jednoducho kdekoľvek. Pečené prasiatko pre cca 25 až 30 osôb len za 110 €."                                                                                ,Slovensko                                                                            ,80463  ,4213      ,48.271719        ,17.250623
84457 ,"Pečené prasiatko na vašu oslavu"                                                                                               ,"Zariaďte si nezabudnuteľnú oslavu, firemné stretnutie či garden party profesionálnym cateringom jednoducho kdekoľvek. Pečené prasiatko pre cca 25 až 30 osôb len za 110 €."                                                                                ,Slovensko                                                                            ,84457  ,4213      ,48.271719        ,17.250623
90377 ,"Pečené prasiatko na vašu oslavu (predĺžená platnosť až do 31.10.)"                                                             ,"Zariaďte si nezabudnuteľnú oslavu, firemné stretnutie či garden party profesionálnym cateringom jednoducho kdekoľvek. Pečené prasiatko pre cca 25 až 30 osôb len za 110 €."                                                                                ,Slovensko                                                                            ,90377  ,4213      ,48.271719        ,17.250623
57445 ,","                                                                                                                             ,","                                                                                                                                                                                                                                                         ,"Bratislava - Petržalka"                                                             ,57445  ,4223      ,48.122213        ,17.094859
59099 ,"Kačacie hody pre 4 osoby"                                                                                                      ,"Kačacinka ako od mamičky pre štyroch so všetkým čo k tomu patrí. Nevarte doma, prídite s rodinou alebo priateľmi!"                                                                                                                                         ,Petržalka                                                                            ,59099  ,4223      ,48.122213        ,17.094859
95033 ,"Kačacie hody pre 4 osoby"                                                                                                      ,"Kačacinka ako od mamičky pre štyroch so všetkým čo k tomu patrí. Nevarte doma, prídite s rodinou alebo priateľmi!"                                                                                                                                         ,Petržalka                                                                            ,95033  ,4223      ,48.122213        ,17.094859
167269,"Jedinečný Silvester v Trinity klube"                                                                                           ,"Rozlúčka vo veľkom štýle. Zabudnite na ten starý rok a privítajte nový. Nové začiatky, ciele, predsavzatia v jednom z najkrajších nočných podnikov na pravom brehu Dunaja. Vstúp do moderného exkluzívneho sveta a zaži svoj príbeh v Trinity."            ,"Bratislava - Petržalka"                                                             ,167269 ,4229      ,48.127825        ,17.114414
58919 ,"Manželské postele"                                                                                                             ,"Luxusné manželské postele KAPPA vyrobené na Slovensku. Moderné prevedenie, zdravotne nezávadný matrac, úložný priestor."                                                                                                                                   ,Slovensko                                                                            ,58919  ,4231      ,                 ,
80079 ,"Manželské postele KAPPA II vyrobené na Slovensku"                                                                              ,"Luxusná manželská posteľ KAPPA II je najpredávanejšia posteľ od Slovenského výrobcu BETA. V modernom prevedení s plohovateľným roštom, zdravotne nezávadným matracom a úložným priestorom. Navyše po dohode možnosť vyhotovenia aj v iných farbách."       ,Slovensko                                                                            ,80079  ,4231      ,                 ,
80117 ,"Manželské postele KAPPA vyrobené na Slovensku"                                                                                 ,"Luxusná manželská posteľ KAPPA je najpredávanejšia posteľ od Slovenského výrobcu BETA. V modernom prevedení s plohovateľným roštom, zdravotne nezávadným matracom a úložným priestorom. Navyše po dohode možnosť vyhotovenia aj v iných farbách."          ,Slovensko                                                                            ,80117  ,4231      ,                 ,
73107 ,"Hĺbkové ošetrenia pleti - 3 druhy"                                                                                             ,"Hĺbkové ošetrenie pleti, hĺbkové ošetrenie so serom Cashmere, alebo omladzujúce ošetrenie s revitalizačným serom DNA už od 9,90  €."                                                                                                                       ,Petržalka                                                                            ,73107  ,4053      ,48.118017        ,17.103896
59167 ,"Víkend na konskom chrbte"                                                                                                      ,"Máte záľubu v koňoch? Potom je pekné a pokojné prostredie Hotela Rozálka*** to pravé pre Vás. Víkendový pobyt pre dve osoby na 1 noc za 49€."                                                                                                              ,Pezinok                                                                              ,59167  ,9667      ,48.288278        ,17.266969
67995 ,NULL                                                                                                                            ,NULL                                                                                                                                                                                                                                                        ,Bratislava                                                                           ,67995  ,9667      ,48.288278        ,17.266969
77611 ,"Víkend na konskom chrbte alebo vinársky pobyt"                                                                                 ,"Máte záľubu v koňoch alebo kvalitnom víne? Potom je pekné a pokojné prostredie Hotela Rozálka*** to pravé pre Vás a Vašu rodinu. Pobyty na 1 alebo 2 noci už od 49 €."                                                                                     ,Pezinok                                                                              ,77611  ,9667      ,48.288278        ,17.266969
89009 ,"Víkend na konskom chrbte alebo vinársky pobyt"                                                                                 ,"Máte záľubu v koňoch alebo kvalitnom víne? Potom je pekné a pokojné prostredie Hotela Rozálka*** to pravé pre Vás a Vašu rodinu. Pobyty na 1 alebo 2 noci už od 49 €."                                                                                     ,Pezinok                                                                              ,89009  ,9667      ,48.288278        ,17.266969
74247 ,"Hĺbkové čistenie pleti alebo výživná masáž"                                                                                    ,"Rozmaznávajte seba a svoju pleť len za 8,99 €. Hĺbkové čistenie pleti s úpravou a farbením obočia alebo vyživujúca masáž pleti so zľavou 53 %."                                                                                                            ,Trnava                                                                               ,74247  ,4267      ,48.376757        ,17.585757
52465 ,"Lymfodrenáž a infražiarenie"                                                                                                   ,"Vyskúšajte lymfodrenážnu masáž, ktorá má nielen zoštíhlujúce, ale i zdravotné účinky!"                                                                                                                                                                     ,Poprad                                                                               ,52465  ,4269      ,49.054394        ,20.299706
81347 ,"Štíhle a pevné telo vďaka lymfodrenáži a liposukcii"                                                                           ,"S príchodom leta prichádzajú aj nároky na dokonalé telo, ktoré je štíhle a pevné. Vďaka lymfodrenáži s liposukciou to nemusí byť len sen. Okrem toho má lymfodrenáž aj zdravotné účinky, pomáha hlavne pri bolestiach kĺbov a svalov."                     ,Poprad                                                                               ,81347  ,4269      ,49.054394        ,20.299706
141915,"Štíhle a pevné telo vďaka lymfodrenáži a liposukcii"                                                                           ,"S príchodom leta prichádzajú aj nároky na dokonalé telo, ktoré je štíhle a pevné. Vďaka lymfodrenáži s liposukciou to nemusí byť len sen. Okrem toho má lymfodrenáž aj zdravotné účinky, pomáha hlavne pri bolestiach kĺbov a svalov."                     ,Poprad                                                                               ,141915 ,4269      ,49.054394        ,20.299706
60785 ,"Mŕtve more na Slovensku"                                                                                                       ,"Zázračná minerálna voda v Podhájskej sa svojím zložením vyrovná kvalite Mŕtveho mora. Trojdňový pobyt vo vilke Podhájčanka vzdialenej len 250m od kúpeľov, pre dvoch s celodenným kúpaním v Rímskych kúpeľoch s termálnou vodou už od 55 €."               ,Podhájska                                                                            ,60785  ,4275      ,48.10371         ,18.339345
63851 ,"Mŕtve more na Slovensku"                                                                                                       ,"Zázračná minerálna voda v Podhájskej sa svojím zložením vyrovná kvalite Mŕtveho mora. Trojdňový pobyt vo vilke Podhájčanka vzdialenej len 250m od kúpeľov, pre dvoch s celodenným kúpaním v Rímskych kúpeľoch s termálnou vodou už od 55 €."               ,Podhájska                                                                            ,63851  ,4275      ,48.10371         ,18.339345
74549 ,"Mŕtve more na Slovensku"                                                                                                       ,"Zázračná minerálna voda v Podhájskej sa svojím zložením vyrovná kvalite Mŕtveho mora. Štvordňový pobyt v Penzióne Vilka Podhájčanka vzdialenom len 250m od kúpeľov pre dvoch len za 91 € s celodenným kúpaním alebo tretia osoba zdarma."                  ,Podhájska                                                                            ,74549  ,4275      ,48.10371         ,18.339345
78677 ,"Mŕtve more na Slovensku"                                                                                                       ,"Zázračná minerálna voda v Podhájskej sa svojím zložením vyrovná kvalite Mŕtveho mora. Dvoj alebo trojdňový pobyt v Penzióne Vilka Podhájčanka vzdialenom len 250m od kúpeľov pre dvoch už od 49 €."                                                        ,Podhájska                                                                            ,78677  ,4275      ,48.10371         ,18.339345
87499 ,"Mŕtve more na Slovensku, 8-dňová dovolenka"                                                                                    ,"Zázračná minerálna voda v Podhájskej sa svojím zložením vyrovná kvalite Mŕtveho mora. Až 8 dní v Penzióne Vilka Podhájčanka vzdialenom len 250m od kúpeľov pre tri osoby za 179 €."                                                                        ,Podhájska                                                                            ,87499  ,4275      ,48.10371         ,18.339345
75675 ,"Vyšetrenie cievneho systému"                                                                                                   ,"Len 12 € za špecializované vyšetrenie cievneho systému. Účelom je zlepšenie prekrvenia pri ischémii končatín alebo iných orgánov spôsobenej zúžením alebo uzávermi tepien."                                                                                ,"Bratislava - Ružinov"                                                               ,75675  ,4281      ,48.153303        ,17.139293
55977 ,"Burger tanier - obrovská misa pre dvoch"                                                                                       ,"Kilo a pol dobrôt pre mlsných jedákov. 2 klasické burgre, 2 mini burgre, 2 mini kuracie burgre, 400 g francúzskych hranoliek a 4 omáčky v Lochness pube v Starom meste. To všetko len za 13,99 €."                                                         ,"Staré mesto"                                                                        ,55977  ,4291      ,48.143694        ,17.106892
62505 ,"Burger tanier - obrovská misa pre dvoch"                                                                                       ,"Kilo a pol dobrôt pre mlsných jedákov. 2 klasické burgre, 2 mini burgre, 2 mini kuracie burgre, 400 g francúzskych hranoliek a 4 omáčky v Lochness pube v Starom meste. To všetko len za 13,99 €."                                                         ,"Staré mesto"                                                                        ,62505  ,4291      ,48.143694        ,17.106892
67845 ,"Burger a hranolky"                                                                                                             ,"Lochness Classic Burger podávaný s hranolkami v Lochness pube v centre mesta len za 4,95 €."                                                                                                                                                               ,"Staré Mesto"                                                                        ,67845  ,4291      ,48.143694        ,17.106892
70095 ,"Burger tanier - obrovská misa pre dvoch"                                                                                       ,"Kilo a pol dobrôt pre mlsných jedákov. 2 klasické burgre, 2 mini burgre, 2 mini kuracie burgre, 400 g francúzskych hranoliek a 4 omáčky v Lochness pube v Starom Meste. To všetko len za 13,99 €."                                                         ,"Staré Mesto"                                                                        ,70095  ,4291      ,48.143694        ,17.106892
70977 ,"Tatarák pre dvoch"                                                                                                             ,"9,95 € za 350 gramový Lochnes tatarský biftek z pravej hovädzej sviečkovice a k tomu hrianky a bohatá obloha pre dvoch."                                                                                                                                   ,"Staré Mesto"                                                                        ,70977  ,4291      ,48.143694        ,17.106892
77337 ,"Burger tanier - obrovská misa pre dvoch"                                                                                       ,"Kilo a pol dobrôt pre mlsných jedákov. 2 klasické burgre, 2 mini burgre, 2 mini kuracie burgre, 400 g francúzskych hranoliek a 4 omáčky v Lochness pube v Starom Meste. To všetko len za 13,99 €."                                                         ,"Bratislava - Staré Mesto"                                                           ,77337  ,4291      ,48.143694        ,17.106892
79513 ,"Burger tanier - obrovská misa pre dvoch"                                                                                       ,"Kilo a pol dobrôt pre mlsných jedákov. 2 klasické burgre, 2 mini burgre, 2 mini kuracie burgre, 400 g francúzskych hranoliek a 4 omáčky v Lochness pube v Starom Meste. To všetko len za 13,99 €."                                                         ,"Staré Mesto"                                                                        ,79513  ,4291      ,48.143694        ,17.106892
81973 ,"Burger tanier - obrovská misa pre dvoch LEN DNES za 9,99 €"                                                                    ,"Kilo a pol dobrôt pre mlsných jedákov. 2 klasické burgre, 2 mini burgre, 2 mini kuracie burgre, 400 g francúzskych hranoliek a 4 omáčky v Lochness pube v Starom Meste. To všetko len dnes za 9,99 €."                                                     ,"Bratislava - Staré Mesto"                                                           ,81973  ,4291      ,48.143694        ,17.106892
90985 ,"Chuck tender STEAK v Lochness Scottish Pube"                                                                                   ,"Po pravej sviečkovej druhá najcennejšia a najkvalitnejšia časť hovädzieho mäsa. Jemné, úplné čisté mäso, podávame s cibuľovými krúžkami s dvomi druhmi dressingov a malým šalátom len za 5,90 €."                                                          ,"Bratislava - Staré Mesto"                                                           ,90985  ,4291      ,48.143694        ,17.106892
92217 ,"LEN DNES: Chuck tender STEAK v Lochness Scottish Pube"                                                                         ,"Po pravej sviečkovej druhá najcennejšia a najkvalitnejšia časť hovädzieho mäsa. Jemné, úplné čisté mäso, podávame s cibuľovými krúžkami s dvomi druhmi dressingov a malým šalátom LEN DNES za 4,50 €."                                                     ,"Bratislava - Staré Mesto"                                                           ,92217  ,4291      ,48.143694        ,17.106892
64077 ,"Omladenie a prevencia stárnutia Réponse Jeunesse"                                                                              ,"Kompletné ošetrenie pleti a dekoltu s kvalitnou a luxusnou francúzskou kozmetikou MATIS."                                                                                                                                                                  ,"Hotel Crowne Plaza"                                                                 ,64077  ,4295      ,48.14764         ,17.108036
64151 ,"Omladenia a prevencia stárnutia"                                                                                               ,"29 € za kompletné ošetrenie pleti a dekoltu s kvalitnou a luxusnou francúzskou kozmetikou MATIS."                                                                                                                                                          ,"Hotel Crowne Plaza"                                                                 ,64151  ,4295      ,48.14764         ,17.108036
68093 ,"8-dňový letecký poznávací zájazd"                                                                                              ,"Osem dní poznávania toho najlepšieho v teplom Turecku. Letenka, prvotriedne hotely, oddych vo wellness a na pláži a ako darček plavba loďou cez Bospor v Istanbule, to všetko len za 349 €."                                                               ,Turecko                                                                              ,68093  ,4297      ,48.165326        ,17.127851
70063 ,"8-dňový letecký poznávací zájazd"                                                                                              ,"8-dňový letecký poznávací zájazd do Turecka v prvotriednych hoteloch s wellnessom a darček - plavba loďou cez Bospor v Istanbule, to všetko len za 349 €. Zájazd v termíne 14.5. - 21.5.2014 - posledné 4 miesta voľné."                                   ,Turecko                                                                              ,70063  ,4297      ,48.165326        ,17.127851
73853 ,"8-dňový letecký poznávací zájazd po Turecku"                                                                                   ,"Antické mestá Demre a Hierapolis, svetový div Pamukkale, krásne vodopády v Antálii, wellness v hoteloch a leňošenie na plážach tureckej riviéry!"                                                                                                          ,"Turecko - Antalya"                                                                  ,73853  ,4297      ,48.165326        ,17.127851
74409 ,"8-dňový letecký poznávací zájazd po Turecku"                                                                                   ,"Antické mestá Demre a Hierapolis, svetový div Pamukkale, krásne vodopády v Antálii, wellness v hoteloch a leňošenie na plážach tureckej riviéry!"                                                                                                          ,"Turecko - Antalya"                                                                  ,74409  ,4297      ,48.165326        ,17.127851
74739 ,"8-dňový letecký poznávací zájazd"                                                                                              ,"Pre veľký záujem opakujeme 8-dňový letecký poznávací zájazd do Turecka v 4* hoteloch s wellnessom a darček - plavba loďou cez Bospor v Istanbule, to všetko len za 349 €. Zájazdy v termínoch 7.5. - 14.5. a 14.5. - 21.5. Posledné miesta na jar 2014."   ,Turecko                                                                              ,74739  ,4297      ,48.165326        ,17.127851
83675 ,"Kvalitná nemecká laminátová podlaha HARO Tritty 100 GRAN VIA"                                                                  ,"Krásna, odolná, moderná a jednoduchá na údržbu - Nemecká podlaha HARO Tritty 100 Gran Via už od 17,49 € / m². Pre uplatnenie zľavy na celú objednávku je potrebný iba jeden kupón."                                                                        ,"Bratislava - Dlhé diely"                                                            ,83675  ,4299      ,48.149725        ,17.051998
67369 ,"Indická lahôdka"                                                                                                               ,"Najobľúbenejšie indické jedlo pre 1 osobu s naanom, basmati curry ryžou a dezertom. Pripravené v Krishna indickej reštaurácii tímom špičkových kuchárov."                                                                                                  ,"Staré Mesto"                                                                        ,67369  ,4311      ,48.148766        ,17.083316
68409 ,"Indická lahôdka"                                                                                                               ,"Najobľúbenejšie indické jedlo pre 1 osobu s naanom, basmati curry ryžou a dezertom. Pripravené v Krishna indickej reštaurácii tímom špičkových kuchárov."                                                                                                  ,"Staré Mesto"                                                                        ,68409  ,4311      ,48.148766        ,17.083316
64387 ,"Uvoľňovacia a prehrievacia masáž"                                                                                              ,"Teplo, relax a uvoľnenie po dobu 40 min – maximálny oddych  a pohoda v príjemnom prostredí sviečok a dobrej hudby, sprevádzané vôňou masážných olejov a vonných sviečok s 50% zľavou."                                                                     ,Žilina                                                                               ,64387  ,4323      ,49.213697        ,18.710784
58991 ,"Elegantné parfémové pero"                                                                                                      ,"Vymeňte svoj ťažký parfém za tento elegantný minisprej, ktorý naplníte svojím obľúbeným parfémom a budete ho mať pri sebe kedykoľvek a kdekoľvek. Len za 5,49 € vrátane poštovného."                                                                       ,Slovensko                                                                            ,58991  ,4329      ,48.795093        ,18.586178
87221 ,"Vodotesný obal"                                                                                                                ,"Zabudnite na starosti o váš mobilný telefón, smartfón, prehrávač hudby, peniaze, kreditné karty a iné drobnosti v mokrom a prašnom prostredí. S vodotesným obalom z kvalitného PVC materiálu sa o svoje cennosti na dovolenke už nemusíte báť."            ,Slovensko                                                                            ,87221  ,4329      ,48.795093        ,18.586178
89331 ,"Vodotesný obal"                                                                                                                ,"Zabudnite na starosti o váš mobilný telefón, smartfón, prehrávač hudby, peniaze, kreditné karty a iné drobnosti v mokrom a prašnom prostredí. S vodotesným obalom z kvalitného PVC materiálu sa o svoje cennosti na dovolenke už nemusíte báť."            ,Slovensko                                                                            ,89331  ,4329      ,48.795093        ,18.586178
59733 ,"Pobyt v luxusnom boteli GreenYacht****"                                                                                        ,"Netradičný romantický pobyt v štvorhviezdičkovom hoteli GreenYacht**** na Vltave s raňajkami, uvítacím balíčkom a trojchodovou večerou pri sviečkach len za 119 €. Botel s wellness centrom a golfovým trenažérom a odpaliskom."                           ,Praha                                                                                ,59733  ,4347      ,50.103437        ,14.466551
68379 ,"Pizza a 2 nápoje"                                                                                                              ,"Máte chuť na pizzu? Obľúbená reštaurácia Oáza pri Draždiaku Vám ponúka výber z akejkoľvek pizze a dva energetické nápoje len za 2,99 €."                                                                                                                   ,Petržalka                                                                            ,68379  ,4349      ,48.104604        ,17.10947
59097 ,"Romantika a wellness v 5* kaštieli"                                                                                            ,"Pobyt v barokovom kaštieli, ktorý sa stal víťazom kategórie “Najromantickejší historický hotel v Európe”. Čarovné prostredie, vynikajúca gastronómia a wellness pre dvoch za 197 €."                                                                       ,"Belá pri Štúrove"                                                                   ,59097  ,4359      ,47.831568        ,18.595337
61918 ,"Romantika a wellness v 5* kaštieli"                                                                                            ,"Pobyt v barokovom kaštieli Château Belá, ktorý sa stal víťazom kategórie “Najromantickejší historický hotel v Európe”. Čarovné prostredie, vynikajúca gastronómia a wellness pre dvoch."                                                                   ,"Belá pri Štúrove"                                                                   ,61918  ,4359      ,47.831568        ,18.595337
66065 ,"Silvestrovský pobyt v 5* kaštieli"                                                                                             ,"Silvestrovský pobyt v barokovom kaštieli, ktorý sa stal víťazom kategórie “Najromantickejší historický hotel v Európe”. Čarovné prostredie, vynikajúca gastronómia, neobmedzené wellness a silvestrovský večer pre dvoch."                                 ,"Belá pri Štúrove"                                                                   ,66065  ,4359      ,47.831568        ,18.595337
81951 ,"Romantika a wellness v 5* kaštieli"                                                                                            ,"Pobyt v barokovom kaštieli Château Belá, ktorý sa stal víťazom kategórie “Najromantickejší historický hotel v Európe”. Čarovné prostredie, vynikajúca gastronómia a wellness pre dvoch. Bonus: hotelové kino, do ktorého si môžete doniesť vlastné DVD."   ,"Belá pri Štúrove"                                                                   ,81951  ,4359      ,47.831568        ,18.595337
